retailerId,siqId
182346011626,SIQ270100000001
182346011640,SIQ270100000001
182346011657,SIQ270100000001
182346011664,SIQ270100000001
182346011671,SIQ270100000001
182346011688,SIQ270100000001
182346011695,SIQ270100000001
182346011701,SIQ270100000001
182346011718,SIQ270100000001
182346011725,SIQ270100000001
182346011732,SIQ270100000001
182346011749,SIQ270100000001
182346011756,SIQ270100000001
182346011763,SIQ270100000001
182346011770,SIQ270100000001
182346011787,SIQ270100000001
182346011794,SIQ270100000001
182346011800,SIQ270100000001
182346011817,SIQ270100000001
182346011824,SIQ270100000001
182346011831,SIQ270100000001
182346011848,SIQ270100000001
182346011855,SIQ270100000001
182346011862,SIQ270100000001
182346011879,SIQ270100000001
182346012135,SIQ270100000001
182346113061,SIQ270100000001
798028007865,SIQ270100000001
798028111814,SIQ270100000001
798028111890,SIQ270100000001
798028111968,SIQ270100000001
798028112057,SIQ270100000001
798028112149,SIQ270100000001
798028112163,SIQ270100000001
798028112217,SIQ270100000001
798028112255,SIQ270100000001
798028112293,SIQ270100000001
798028112422,SIQ270100000001
798028112545,SIQ270100000001
798028112583,SIQ270100000001
798028112620,SIQ270100000001
798028112668,SIQ270100000001
798028112705,SIQ270100000001
798028112767,SIQ270100000001
798028112811,SIQ270100000001
798028112859,SIQ270100000001
798028112897,SIQ270100000001
798028112934,SIQ270100000001
798028112965,SIQ270100000001
798028113009,SIQ270100000001
798028113047,SIQ270100000001
798028113061,SIQ270100000001
798028113092,SIQ270100000001
798028113153,SIQ270100000001
798028113191,SIQ270100000001
798028113238,SIQ270100000001
798028113283,SIQ270100000001
798028113320,SIQ270100000001
798028113368,SIQ270100000001
798028113429,SIQ270100000001
798028113504,SIQ270100000001
798028113542,SIQ270100000001
798028113559,SIQ270100000001
798028113603,SIQ270100000001
798028113658,SIQ270100000001
798028113696,SIQ270100000001
798028113726,SIQ270100000001
798028113764,SIQ270100000001
798028150097,SIQ270100000001
798028211637,SIQ270100000001
798028211651,SIQ270100000001
798028211743,SIQ270100000001
798028211903,SIQ270100000001
798028211972,SIQ270100000001
798028212023,SIQ270100000001
798028212061,SIQ270100000001
798028212153,SIQ270100000001
798028212221,SIQ270100000001
798028212269,SIQ270100000001
798028212344,SIQ270100000001
798028212351,SIQ270100000001
798028212382,SIQ270100000001
798028212474,SIQ270100000001
798028212559,SIQ270100000001
798028212566,SIQ270100000001
798028212597,SIQ270100000001
798028212634,SIQ270100000001
798028212672,SIQ270100000001
798028212771,SIQ270100000001
798028212801,SIQ270100000001
798028212825,SIQ270100000001
798028212832,SIQ270100000001
798028212863,SIQ270100000001
798028212900,SIQ270100000001
798028212979,SIQ270100000001
798028213013,SIQ270100000001
798028213051,SIQ270100000001
798028213105,SIQ270100000001
798028213167,SIQ270100000001
798028213204,SIQ270100000001
798028213242,SIQ270100000001
798028213297,SIQ270100000001
798028213334,SIQ270100000001
798028213372,SIQ270100000001
798028213402,SIQ270100000001
798028213433,SIQ270100000001
798028213471,SIQ270100000001
798028213518,SIQ270100000001
798028213563,SIQ270100000001
798028213570,SIQ270100000001
798028213617,SIQ270100000001
798028213662,SIQ270100000001
798028213709,SIQ270100000001
798028213730,SIQ270100000001
798028213778,SIQ270100000001
798028250117,SIQ270100000001
798028270160,SIQ270100000001
798028311689,SIQ270100000001
798028312198,SIQ270100000001
798028312310,SIQ270100000001
798028312433,SIQ270100000001
798028312716,SIQ270100000001
798028312730,SIQ270100000001
798028313171,SIQ270100000001
798028313270,SIQ270100000001
798028313300,SIQ270100000001
798028313638,SIQ270100000001
798028313713,SIQ270100000001
798028350060,SIQ270100000001
798028411051,SIQ270100000001
798028411808,SIQ270100000001
798028411839,SIQ270100000001
798028411877,SIQ270100000001
798028411921,SIQ270100000001
798028412003,SIQ270100000001
798028412072,SIQ270100000001
798028412171,SIQ270100000001
798028412232,SIQ270100000001
798028412362,SIQ270100000001
798028412393,SIQ270100000001
798028412454,SIQ270100000001
798028412485,SIQ270100000001
798028412577,SIQ270100000001
798028412607,SIQ270100000001
798028412645,SIQ270100000001
798028412720,SIQ270100000001
798028412744,SIQ270100000001
798028412782,SIQ270100000001
798028412843,SIQ270100000001
798028412874,SIQ270100000001
798028412911,SIQ270100000001
798028412959,SIQ270100000001
798028412980,SIQ270100000001
798028413024,SIQ270100000001
798028413079,SIQ270100000001
798028413086,SIQ270100000001
798028413116,SIQ270100000001
798028413185,SIQ270100000001
798028413215,SIQ270100000001
798028413253,SIQ270100000001
798028413314,SIQ270100000001
798028413345,SIQ270100000001
798028413383,SIQ270100000001
798028413413,SIQ270100000001
798028413444,SIQ270100000001
798028413482,SIQ270100000001
798028413499,SIQ270100000001
798028413529,SIQ270100000001
798028413581,SIQ270100000001
798028413642,SIQ270100000001
798028413673,SIQ270100000001
798028413741,SIQ270100000001
798028413789,SIQ270100000001
798028413826,SIQ270100000001
798028450074,SIQ270100000001
798028450104,SIQ270100000001
798028470171,SIQ270100000001
798028511843,SIQ270100000001
798028512246,SIQ270100000001
798028512406,SIQ270100000001
798028512611,SIQ270100000001
798028512796,SIQ270100000001
798028512925,SIQ270100000001
798028512994,SIQ270100000001
798028513120,SIQ270100000001
798028513144,SIQ270100000001
798028513267,SIQ270100000001
798028513359,SIQ270100000001
798028513533,SIQ270100000001
798028513595,SIQ270100000001
798028513687,SIQ270100000001
798028513755,SIQ270100000001
798028513830,SIQ270100000001
798028550125,SIQ270100000001
798028610485,SIQ270100000001
798028611888,SIQ270100000001
798028611956,SIQ270100000001
798028612281,SIQ270100000001
798028612496,SIQ270100000001
798028612885,SIQ270100000001
798028613134,SIQ270100000001
798028613226,SIQ270100000001
798028613622,SIQ270100000001
798028713797,SIQ270100000001
798028812087,SIQ270100000001
798028812650,SIQ270100000001
798028813039,SIQ270100000001
798028813398,SIQ270100000001
817522013872,SIQ270100000001
817522013940,SIQ270100000001
817522014923,SIQ270100000001
817522015913,SIQ270100000001
817522015937,SIQ270100000001
817522015975,SIQ270100000001
817522016071,SIQ270100000001
817522016125,SIQ270100000001
817522016132,SIQ270100000001
817522016170,SIQ270100000001
817522016224,SIQ270100000001
817522016255,SIQ270100000001
817522016286,SIQ270100000001
817522016293,SIQ270100000001
817522016309,SIQ270100000001
817522016446,SIQ270100000001
817522016491,SIQ270100000001
817522016620,SIQ270100000001
817522016651,SIQ270100000001
817522016668,SIQ270100000001
817522016682,SIQ270100000001
817522016712,SIQ270100000001
817522016736,SIQ270100000001
817522016743,SIQ270100000001
817522016750,SIQ270100000001
817522016774,SIQ270100000001
817522016781,SIQ270100000001
817522016798,SIQ270100000001
817522016804,SIQ270100000001
817522016811,SIQ270100000001
817522016828,SIQ270100000001
817522016842,SIQ270100000001
817522016859,SIQ270100000001
817522016866,SIQ270100000001
817522016873,SIQ270100000001
817522016880,SIQ270100000001
817522016897,SIQ270100000001
817522016910,SIQ270100000001
817522016927,SIQ270100000001
817522016934,SIQ270100000001
817522016941,SIQ270100000001
817522016958,SIQ270100000001
817522016965,SIQ270100000001
817522016972,SIQ270100000001
817522016989,SIQ270100000001
817522016996,SIQ270100000001
817522017009,SIQ270100000001
817522017023,SIQ270100000001
817522017030,SIQ270100000001
817522017047,SIQ270100000001
817522017054,SIQ270100000001
817522017061,SIQ270100000001
817522017085,SIQ270100000001
817522017092,SIQ270100000001
817522017108,SIQ270100000001
817522017115,SIQ270100000001
817522017122,SIQ270100000001
817522017139,SIQ270100000001
817522017146,SIQ270100000001
817522017153,SIQ270100000001
817522017160,SIQ270100000001
817522017177,SIQ270100000001
817522017184,SIQ270100000001
817522017191,SIQ270100000001
817522017207,SIQ270100000001
817522017214,SIQ270100000001
817522017221,SIQ270100000001
817522017238,SIQ270100000001
817522017245,SIQ270100000001
817522017252,SIQ270100000001
817522017269,SIQ270100000001
817522017276,SIQ270100000001
817522017283,SIQ270100000001
817522017290,SIQ270100000001
817522017306,SIQ270100000001
817522017313,SIQ270100000001
817522017337,SIQ270100000001
817522017344,SIQ270100000001
817522017351,SIQ270100000001
817522017368,SIQ270100000001
817522017375,SIQ270100000001
817522017382,SIQ270100000001
817522017399,SIQ270100000001
817522017405,SIQ270100000001
817522017429,SIQ270100000001
817522017436,SIQ270100000001
817522017443,SIQ270100000001
817522017450,SIQ270100000001
817522017467,SIQ270100000001
817522017474,SIQ270100000001
817522017481,SIQ270100000001
817522017498,SIQ270100000001
817522017504,SIQ270100000001
817522017511,SIQ270100000001
817522017528,SIQ270100000001
817522017535,SIQ270100000001
817522017542,SIQ270100000001
817522017559,SIQ270100000001
817522017566,SIQ270100000001
817522017573,SIQ270100000001
817522017580,SIQ270100000001
817522017597,SIQ270100000001
817522017603,SIQ270100000001
817522017610,SIQ270100000001
817522017627,SIQ270100000001
817522017634,SIQ270100000001
817522017641,SIQ270100000001
817522017658,SIQ270100000001
817522017665,SIQ270100000001
817522017672,SIQ270100000001
817522017689,SIQ270100000001
817522017696,SIQ270100000001
817522017702,SIQ270100000001
817522017726,SIQ270100000001
817522017733,SIQ270100000001
817522017757,SIQ270100000001
817522017764,SIQ270100000001
817522017771,SIQ270100000001
817522017788,SIQ270100000001
817522017795,SIQ270100000001
817522017801,SIQ270100000001
817522017818,SIQ270100000001
817522017825,SIQ270100000001
817522017832,SIQ270100000001
817522017849,SIQ270100000001
817522017856,SIQ270100000001
817522017863,SIQ270100000001
817522017887,SIQ270100000001
817522017894,SIQ270100000001
817522017900,SIQ270100000001
817522017917,SIQ270100000001
817522017924,SIQ270100000001
817522017931,SIQ270100000001
817522017948,SIQ270100000001
817522017955,SIQ270100000001
817522017962,SIQ270100000001
817522017979,SIQ270100000001
817522017986,SIQ270100000001
817522017993,SIQ270100000001
817522018006,SIQ270100000001
817522018013,SIQ270100000001
817522018020,SIQ270100000001
817522018037,SIQ270100000001
817522018051,SIQ270100000001
817522018068,SIQ270100000001
817522018075,SIQ270100000001
817522018082,SIQ270100000001
817522018099,SIQ270100000001
817522018105,SIQ270100000001
817522018112,SIQ270100000001
817522018136,SIQ270100000001
817522018143,SIQ270100000001
817522018150,SIQ270100000001
817522018167,SIQ270100000001
817522018174,SIQ270100000001
817522018181,SIQ270100000001
817522018198,SIQ270100000001
817522018204,SIQ270100000001
817522018211,SIQ270100000001
817522018228,SIQ270100000001
817522018235,SIQ270100000001
817522018242,SIQ270100000001
817522018259,SIQ270100000001
817522018266,SIQ270100000001
817522018273,SIQ270100000001
817522018297,SIQ270100000001
817522018303,SIQ270100000001
817522018310,SIQ270100000001
817522018327,SIQ270100000001
817522018334,SIQ270100000001
817522018341,SIQ270100000001
817522018358,SIQ270100000001
817522018365,SIQ270100000001
817522018389,SIQ270100000001
817522018396,SIQ270100000001
817522018402,SIQ270100000001
817522018419,SIQ270100000001
817522018426,SIQ270100000001
817522018433,SIQ270100000001
817522018440,SIQ270100000001
817522018457,SIQ270100000001
817522018464,SIQ270100000001
817522018471,SIQ270100000001
817522018488,SIQ270100000001
817522018501,SIQ270100000001
817522018518,SIQ270100000001
817522018525,SIQ270100000001
817522018532,SIQ270100000001
817522018549,SIQ270100000001
817522018556,SIQ270100000001
817522018563,SIQ270100000001
817522018570,SIQ270100000001
817522018587,SIQ270100000001
817522018594,SIQ270100000001
817522018600,SIQ270100000001
817522018617,SIQ270100000001
817522018624,SIQ270100000001
817522018631,SIQ270100000001
817522018648,SIQ270100000001
817522018655,SIQ270100000001
817522018662,SIQ270100000001
817522018679,SIQ270100000001
817522018686,SIQ270100000001
817522018693,SIQ270100000001
817522018709,SIQ270100000001
817522018716,SIQ270100000001
817522018723,SIQ270100000001
817522018730,SIQ270100000001
817522018747,SIQ270100000001
817522018754,SIQ270100000001
817522018761,SIQ270100000001
817522018778,SIQ270100000001
817522018792,SIQ270100000001
817522018808,SIQ270100000001
817522018815,SIQ270100000001
817522018822,SIQ270100000001
817522018839,SIQ270100000001
817522018846,SIQ270100000001
817522018853,SIQ270100000001
817522018860,SIQ270100000001
817522018877,SIQ270100000001
817522018884,SIQ270100000001
817522018891,SIQ270100000001
817522018914,SIQ270100000001
817522018921,SIQ270100000001
817522018938,SIQ270100000001
817522018945,SIQ270100000001
817522018952,SIQ270100000001
817522018969,SIQ270100000001
817522018976,SIQ270100000001
817522018983,SIQ270100000001
817522018990,SIQ270100000001
817522020009,SIQ270100000001
817522020023,SIQ270100000001
817522020030,SIQ270100000001
817522020047,SIQ270100000001
817522020054,SIQ270100000001
817522020061,SIQ270100000001
817522020078,SIQ270100000001
817522020085,SIQ270100000001
817522020092,SIQ270100000001
817522020108,SIQ270100000001
817522020115,SIQ270100000001
817522020122,SIQ270100000001
817522020139,SIQ270100000001
817522020146,SIQ270100000001
817522020160,SIQ270100000001
817522020184,SIQ270100000001
817522020191,SIQ270100000001
817522020207,SIQ270100000001
817522020214,SIQ270100000001
817522020238,SIQ270100000001
817522020245,SIQ270100000001
817522020252,SIQ270100000001
817522020269,SIQ270100000001
817522020290,SIQ270100000001
817522020306,SIQ270100000001
817522020337,SIQ270100000001
817522020368,SIQ270100000001
817522020375,SIQ270100000001
817522020382,SIQ270100000001
817522020412,SIQ270100000001
817522020474,SIQ270100000001
817522020535,SIQ270100000001
817522020788,SIQ270100000001
817522020818,SIQ270100000001
817522020856,SIQ270100000001
841519007155,SIQ270100000001
841519008459,SIQ270100000001
841519010025,SIQ270100000001
841519010049,SIQ270100000001
841519010056,SIQ270100000001
841519010063,SIQ270100000001
841519010094,SIQ270100000001
841519010100,SIQ270100000001
841519010117,SIQ270100000001
841519010308,SIQ270100000001
841519010605,SIQ270100000001
841519010889,SIQ270100000001
841519011008,SIQ270100000001
841519011138,SIQ270100000001
841519011558,SIQ270100000001
841519011640,SIQ270100000001
841519011749,SIQ270100000001
841519011763,SIQ270100000001
841519011794,SIQ270100000001
841519011800,SIQ270100000001
841519011817,SIQ270100000001
841519011824,SIQ270100000001
841519111883,SIQ270100000001
841519111890,SIQ270100000001
841519111906,SIQ270100000001
841519111913,SIQ270100000001
841519111920,SIQ270100000001
841519111937,SIQ270100000001
841519111944,SIQ270100000001
841519111951,SIQ270100000001
841519111968,SIQ270100000001
841519111975,SIQ270100000001
841519111982,SIQ270100000001
841519111999,SIQ270100000001
841519112002,SIQ270100000001
841519112019,SIQ270100000001
841519112026,SIQ270100000001
841519112033,SIQ270100000001
841519112040,SIQ270100000001
841519112057,SIQ270100000001
841519112064,SIQ270100000001
841519112071,SIQ270100000001
841519112088,SIQ270100000001
841519112095,SIQ270100000001
841519112101,SIQ270100000001
841519112118,SIQ270100000001
841519112125,SIQ270100000001
841519112149,SIQ270100000001
841519112156,SIQ270100000001
841519112163,SIQ270100000001
841519112170,SIQ270100000001
841519112187,SIQ270100000001
841519112194,SIQ270100000001
841519112200,SIQ270100000001
841519112217,SIQ270100000001
841519112224,SIQ270100000001
841519112231,SIQ270100000001
841519112248,SIQ270100000001
841519112255,SIQ270100000001
841519112262,SIQ270100000001
841519112279,SIQ270100000001
841519112286,SIQ270100000001
841519112293,SIQ270100000001
841519112309,SIQ270100000001
841519112316,SIQ270100000001
841519112323,SIQ270100000001
841519112330,SIQ270100000001
841519112347,SIQ270100000001
841519112354,SIQ270100000001
841519112361,SIQ270100000001
841519112378,SIQ270100000001
841519112385,SIQ270100000001
841519112392,SIQ270100000001
841519112408,SIQ270100000001
841519112415,SIQ270100000001
841519112422,SIQ270100000001
841519112439,SIQ270100000001
841519112446,SIQ270100000001
841519112453,SIQ270100000001
841519112460,SIQ270100000001
841519112477,SIQ270100000001
841519112484,SIQ270100000001
841519112491,SIQ270100000001
841519112507,SIQ270100000001
841519112514,SIQ270100000001
841519112521,SIQ270100000001
841519112538,SIQ270100000001
841519112545,SIQ270100000001
841519112552,SIQ270100000001
841519112569,SIQ270100000001
841519112576,SIQ270100000001
841519112583,SIQ270100000001
841519112590,SIQ270100000001
841519112606,SIQ270100000001
841519112613,SIQ270100000001
841519112620,SIQ270100000001
841519112637,SIQ270100000001
841519112675,SIQ270100000001
841519112682,SIQ270100000001
841519112699,SIQ270100000001
841519112705,SIQ270100000001
841519112712,SIQ270100000001
841519112729,SIQ270100000001
841519112736,SIQ270100000001
841519112743,SIQ270100000001
841519112750,SIQ270100000001
841519112767,SIQ270100000001
841519112774,SIQ270100000001
841519112781,SIQ270100000001
841519112798,SIQ270100000001
841519112804,SIQ270100000001
841519112811,SIQ270100000001
841519112828,SIQ270100000001
841519112835,SIQ270100000001
841519112842,SIQ270100000001
841519112859,SIQ270100000001
841519112866,SIQ270100000001
841519112873,SIQ270100000001
841519112880,SIQ270100000001
841519112897,SIQ270100000001
841519112903,SIQ270100000001
841519112910,SIQ270100000001
841519112927,SIQ270100000001
841519112934,SIQ270100000001
841519112941,SIQ270100000001
841519112958,SIQ270100000001
841519112965,SIQ270100000001
841519112972,SIQ270100000001
841519112989,SIQ270100000001
841519112996,SIQ270100000001
841519113009,SIQ270100000001
841519113016,SIQ270100000001
841519113030,SIQ270100000001
841519113047,SIQ270100000001
841519113054,SIQ270100000001
841519113078,SIQ270100000001
841519113085,SIQ270100000001
841519113092,SIQ270100000001
841519113108,SIQ270100000001
841519113115,SIQ270100000001
841519113122,SIQ270100000001
841519113139,SIQ270100000001
841519113146,SIQ270100000001
841519113153,SIQ270100000001
841519113160,SIQ270100000001
841519113177,SIQ270100000001
841519113191,SIQ270100000001
841519113207,SIQ270100000001
841519113214,SIQ270100000001
841519113221,SIQ270100000001
841519113238,SIQ270100000001
841519113245,SIQ270100000001
841519113252,SIQ270100000001
841519113269,SIQ270100000001
841519113276,SIQ270100000001
841519113283,SIQ270100000001
841519113290,SIQ270100000001
841519113306,SIQ270100000001
841519113313,SIQ270100000001
841519113320,SIQ270100000001
841519113337,SIQ270100000001
841519113351,SIQ270100000001
841519113368,SIQ270100000001
841519113382,SIQ270100000001
841519113399,SIQ270100000001
841519113405,SIQ270100000001
841519113412,SIQ270100000001
841519113429,SIQ270100000001
841519114105,SIQ270100000001
841519114129,SIQ270100000001
841519114143,SIQ270100000001
841519114150,SIQ270100000001
841519114181,SIQ270100000001
841519114204,SIQ270100000001
841519114242,SIQ270100000001
841519114259,SIQ270100000001
841519114327,SIQ270100000001
878702008415,SIQ270100000001
878702008927,SIQ270100000001
878702008934,SIQ270100000001
878702008989,SIQ270100000001
878702008996,SIQ270100000001
878702009016,SIQ270100000001
878702009023,SIQ270100000001
878702009047,SIQ270100000001
878702009054,SIQ270100000001
878702009085,SIQ270100000001
878702009092,SIQ270100000001
878702009108,SIQ270100000001
878702009115,SIQ270100000001
878702009122,SIQ270100000001
878702009139,SIQ270100000001
878702009146,SIQ270100000001
878702009153,SIQ270100000001
878702009160,SIQ270100000001
878702009177,SIQ270100000001
878702009184,SIQ270100000001
878702009191,SIQ270100000001
878702009207,SIQ270100000001
878702009214,SIQ270100000001
878702009221,SIQ270100000001
878702009238,SIQ270100000001
878702009245,SIQ270100000001
878702009252,SIQ270100000001
878702009269,SIQ270100000001
878702009276,SIQ270100000001
878702009283,SIQ270100000001
878702009290,SIQ270100000001
878702009306,SIQ270100000001
878702009313,SIQ270100000001
878702009320,SIQ270100000001
878702009337,SIQ270100000001
878702009344,SIQ270100000001
878702009351,SIQ270100000001
878702009368,SIQ270100000001
878702009375,SIQ270100000001
878702009382,SIQ270100000001
878702009399,SIQ270100000001
878702009405,SIQ270100000001
878702009412,SIQ270100000001
878702009429,SIQ270100000001
878702009436,SIQ270100000001
878702009443,SIQ270100000001
878702009450,SIQ270100000001
878702009467,SIQ270100000001
878702009474,SIQ270100000001
878702009481,SIQ270100000001
878702009498,SIQ270100000001
878702009504,SIQ270100000001
878702009511,SIQ270100000001
878702009528,SIQ270100000001
878702009535,SIQ270100000001
878702009542,SIQ270100000001
878702009559,SIQ270100000001
878702009566,SIQ270100000001
878702009573,SIQ270100000001
878702009580,SIQ270100000001
878702009597,SIQ270100000001
878702009603,SIQ270100000001
878702009610,SIQ270100000001
878702009627,SIQ270100000001
878702009634,SIQ270100000001
878702009641,SIQ270100000001
878702009658,SIQ270100000001
878702009665,SIQ270100000001
878702009672,SIQ270100000001
878702009689,SIQ270100000001
878702009696,SIQ270100000001
878702009719,SIQ270100000001
878702009726,SIQ270100000001
878702009733,SIQ270100000001
878702009740,SIQ270100000001
878702009757,SIQ270100000001
878702009764,SIQ270100000001
878702009788,SIQ270100000001
878702009795,SIQ270100000001
878702009818,SIQ270100000001
878702009825,SIQ270100000001
878702009832,SIQ270100000001
878702009849,SIQ270100000001
878702009856,SIQ270100000001
878702009863,SIQ270100000001
878702009870,SIQ270100000001
878702009887,SIQ270100000001
878702009894,SIQ270100000001
878702009900,SIQ270100000001
878702009917,SIQ270100000001
878702009924,SIQ270100000001
878702009931,SIQ270100000001
878702009948,SIQ270100000001
878702009955,SIQ270100000001
878702009962,SIQ270100000001
878702010005,SIQ270100000001
878702010012,SIQ270100000001
878702010029,SIQ270100000001
878702010036,SIQ270100000001
878702010043,SIQ270100000001
878702010050,SIQ270100000001
878702010067,SIQ270100000001
878702010074,SIQ270100000001
878702010081,SIQ270100000001
878702010098,SIQ270100000001
878702010104,SIQ270100000001
878702010111,SIQ270100000001
878702010128,SIQ270100000001
878702010135,SIQ270100000001
878702010142,SIQ270100000001
878702010159,SIQ270100000001
878702010166,SIQ270100000001
878702010173,SIQ270100000001
878702010180,SIQ270100000001
878702010197,SIQ270100000001
878702010203,SIQ270100000001
878702010210,SIQ270100000001
878702010227,SIQ270100000001
878702010234,SIQ270100000001
878702010241,SIQ270100000001
878702010258,SIQ270100000001
878702010265,SIQ270100000001
878702010272,SIQ270100000001
878702010289,SIQ270100000001
878702010296,SIQ270100000001
878702010302,SIQ270100000001
878702010319,SIQ270100000001
878702010326,SIQ270100000001
878702010333,SIQ270100000001
878702010340,SIQ270100000001
878702010357,SIQ270100000001
878702010364,SIQ270100000001
878702010371,SIQ270100000001
878702010388,SIQ270100000001
878702010395,SIQ270100000001
878702010401,SIQ270100000001
878702010418,SIQ270100000001
878702010425,SIQ270100000001
878702010432,SIQ270100000001
878702010449,SIQ270100000001
878702010456,SIQ270100000001
878702010463,SIQ270100000001
878702010470,SIQ270100000001
878702010487,SIQ270100000001
878702010494,SIQ270100000001
878702010500,SIQ270100000001
878702010517,SIQ270100000001
878702010524,SIQ270100000001
878702010531,SIQ270100000001
878702010548,SIQ270100000001
878702010555,SIQ270100000001
878702010562,SIQ270100000001
878702010579,SIQ270100000001
878702010586,SIQ270100000001
878702010593,SIQ270100000001
878702010609,SIQ270100000001
878702010616,SIQ270100000001
878702010623,SIQ270100000001
878702010630,SIQ270100000001
878702010647,SIQ270100000001
878702010654,SIQ270100000001
878702010661,SIQ270100000001
878702010678,SIQ270100000001
878702010685,SIQ270100000001
878702010692,SIQ270100000001
878702010708,SIQ270100000001
878702010715,SIQ270100000001
878702010722,SIQ270100000001
878702010739,SIQ270100000001
878702010746,SIQ270100000001
878702010753,SIQ270100000001
878702010760,SIQ270100000001
878702010777,SIQ270100000001
878702010784,SIQ270100000001
878702010791,SIQ270100000001
878702010807,SIQ270100000001
878702010814,SIQ270100000001
878702010821,SIQ270100000001
878702010838,SIQ270100000001
878702010845,SIQ270100000001
878702010852,SIQ270100000001
878702010869,SIQ270100000001
878702010876,SIQ270100000001
878702010883,SIQ270100000001
878702010890,SIQ270100000001
878702010906,SIQ270100000001
878702010913,SIQ270100000001
878702010920,SIQ270100000001
878702010937,SIQ270100000001
878702010944,SIQ270100000001
878702010951,SIQ270100000001
878702010968,SIQ270100000001
878702010975,SIQ270100000001
878702010982,SIQ270100000001
878702010999,SIQ270100000001
878702011002,SIQ270100000001
878702011019,SIQ270100000001
878702011026,SIQ270100000001
878702011033,SIQ270100000001
878702011040,SIQ270100000001
878702011057,SIQ270100000001
878702011064,SIQ270100000001
878702011071,SIQ270100000001
878702011088,SIQ270100000001
878702011095,SIQ270100000001
878702011101,SIQ270100000001
878702011118,SIQ270100000001
878702011125,SIQ270100000001
878702011132,SIQ270100000001
878702011149,SIQ270100000001
878702011156,SIQ270100000001
878702011163,SIQ270100000001
878702011170,SIQ270100000001
878702011187,SIQ270100000001
878702011194,SIQ270100000001
878702011200,SIQ270100000001
878702011217,SIQ270100000001
878702011224,SIQ270100000001
878702011231,SIQ270100000001
878702011248,SIQ270100000001
878702011255,SIQ270100000001
878702011262,SIQ270100000001
878702011279,SIQ270100000001
878702011286,SIQ270100000001
878702011293,SIQ270100000001
878702011309,SIQ270100000001
878702011316,SIQ270100000001
878702011378,SIQ270100000001
878702011453,SIQ270100000001
2116570000000,SIQ270100000001
2116570041553,SIQ290302000001
2116570019828,SIQ290502000002
414140204868,SIQ290602000001
71421106787,SIQ290702000001
2116570042239,SIQ290702000001
2116570042246,SIQ290702000002
71421130126,SIQ290702000003
27086697726,SIQ290702000011
2116570033640,SIQ290902000001
2116570038256,SIQ300100000001
2116570027816,SIQ300100000002
2116570038270,SIQ300100000002
2116570038263,SIQ300100000003
